"origin","horizon","region","model","forecast","actual","error","sq_err"
1983,4,"MD","pooled_3",74.8659998056667,74.1,0.765999805666752,0.586755702281502
1983,4,"MA","pooled_3",76.2547518252141,75.91,0.344751825214104,0.118853820988456
1983,4,"MI","pooled_3",74.7307333788301,74.4,0.330733378830089,0.109384567872367
1983,4,"MN","pooled_3",77.6050335270759,77.33,0.275033527075905,0.0756434410158127
1983,4,"MS","pooled_3",73.4466981317276,72.87,0.57669813172761,0.332580735138116
1983,4,"MO","pooled_3",75.1475642567588,74.84,0.307564256758837,0.0945957720356161
1983,4,"MT","pooled_3",75.8404747383197,76,-0.159525261680287,0.0254483091141639
1983,4,"NE","pooled_3",76.8329297373271,76.5,0.33292973732712,0.110842209996705
1983,4,"NV","pooled_3",74.9743348129218,74.27,0.704334812921829,0.496087528693627
1983,4,"NH","pooled_3",76.4801865909694,76.19,0.290186590969384,0.0842082575784325
1983,4,"NJ","pooled_3",75.2303945749016,74.65,0.580394574901632,0.336857862575246
1983,4,"NM","pooled_3",76.1071820080908,75.34,0.767182008090771,0.588568233538187
1983,4,"NY","pooled_3",74.807281598112,73.99,0.817281598112004,0.667949210612511
1983,4,"NC","pooled_3",74.7952112306297,74.11,0.685211230629662,0.469514430581016
1983,4,"ND","pooled_3",77.5993961474427,77.41,0.189396147442693,0.0358709006661343
1983,4,"OH","pooled_3",74.8939012570453,74.79,0.103901257045322,0.0107954712155982
1983,4,"OK","pooled_3",74.734036310071,75.05,-0.315963689929049,0.0998330533535802
1983,4,"OR","pooled_3",76.5121420774771,75.78,0.732142077477064,0.536032021612432
1983,4,"PA","pooled_3",75.1434654980656,74.59,0.553465498065563,0.306324057548962
1983,4,"RI","pooled_3",76.361718266755,75.72,0.641718266755049,0.411802333887104
1983,4,"SC","pooled_3",73.7015894382722,73.02,0.681589438272212,0.46456416236423
1983,4,"SD","pooled_3",76.2899572190622,76.19,0.0999572190621905,0.00999144564264673
1983,4,"TN","pooled_3",74.550910021429,73.91,0.640910021428951,0.410765655568058
1983,4,"TX","pooled_3",74.9260509546686,75.01,-0.0839490453313658,0.00704744221204771
1983,4,"UT","pooled_3",77.3022335067955,76.98,0.322233506795541,0.103834432901752
1983,4,"VT","pooled_3",76.0186992221826,75.52,0.498699222182651,0.248700914205581
1983,4,"VA","pooled_3",75.1502310506366,74.79,0.360231050636642,0.129766409842779
1983,4,"WA","pooled_3",76.8675488659876,76.29,0.577548865987552,0.333562692603507
1983,4,"WV","pooled_3",74.2857743564718,73.77,0.515774356471852,0.266023186793953
1983,4,"WI","pooled_3",76.7847889984511,76.49,0.294788998451111,0.086900553607809
1983,4,"WY","pooled_3",75.9964680662839,76.61,-0.613531933716075,0.376421433689386
1983,5,"USA","pooled_3",75.49302603915,74.85,0.643026039149973,0.413482487024902
1983,5,"AL","pooled_3",74.420453770599,73.35,1.07045377059902,1.14587127498965
1983,5,"AK","pooled_3",74.6676470104751,74.79,-0.122352989524899,0.01497025404568
1983,5,"AZ","pooled_3",76.6958084699977,75.66,1.03580846999773,1.07289918651904
1983,5,"AR","pooled_3",74.8219532958041,73.98,0.841953295804117,0.708885352315416
1983,5,"CA","pooled_3",76.1687213518113,75.27,0.898721351811304,0.807700068201537
1983,5,"CO","pooled_3",77.2698111635744,76.77,0.499811163574435,0.249811199233631
1983,5,"CT","pooled_3",76.8429649748192,76.28,0.562964974819181,0.316929562873161
1983,5,"DE","pooled_3",75.3356887405503,74.26,1.07568874055028,1.15710626654664
1983,5,"FL","pooled_3",75.8202818903889,75.13,0.690281890388903,0.476489088198877
1983,5,"GA","pooled_3",74.0353505785653,73.16,0.875350578565318,0.766238635394636
1983,5,"HI","pooled_3",78.8056143740758,78.66,0.145614374075805,0.0212035459374885
1983,5,"ID","pooled_3",76.4849709563675,76.18,0.304970956367498,0.0930072842277064
1983,5,"IL","pooled_3",74.9553779595647,74.39,0.565377959564657,0.319652237161495
1983,5,"IN","pooled_3",75.3334902603246,74.85,0.483490260324643,0.233762831828791
1983,5,"IA","pooled_3",77.1794996174456,76.79,0.389499617445594,0.151709951990264
1983,5,"KS","pooled_3",76.6578960406284,76.32,0.33789604062838,0.114173734272336
1983,5,"KY","pooled_3",74.1847855540568,73.87,0.314785554056783,0.099089945042836
1983,5,"LA","pooled_3",73.3066760553494,72.99,0.316676055349404,0.100283724031659
1983,5,"ME","pooled_3",76.2684147997508,75.59,0.67841479975084,0.460246640520972
1983,5,"MD","pooled_3",75.0760979015492,74.2,0.87609790154923,0.767547533098964
1983,5,"MA","pooled_3",76.4430612771237,75.78,0.66306127712366,0.439650257220859
1983,5,"MI","pooled_3",74.8892963160059,74.59,0.299296316005922,0.0895782847747166
1983,5,"MN","pooled_3",77.8047817476395,77.27,0.534781747639471,0.285991517608327
1983,5,"MS","pooled_3",73.6404396271059,73.14,0.500439627105933,0.250439820377926
1983,5,"MO","pooled_3",75.3091057380755,74.98,0.32910573807554,0.108310586834246
1983,5,"MT","pooled_3",76.0676075993896,76.28,-0.212392400610426,0.0451105318370597
1983,5,"NE","pooled_3",77.0029408591506,76.57,0.432940859150605,0.187437787522064
1983,5,"NV","pooled_3",75.2186284602048,74.12,1.09862846020478,1.20698449357192
1983,5,"NH","pooled_3",76.6879113554551,76.06,0.627911355455112,0.394272670309476
1983,5,"NJ","pooled_3",75.4127013199785,74.56,0.852701319978522,0.727099541093113
1983,5,"NM","pooled_3",76.3309611002727,75.5,0.830961100272702,0.69049635016642
1983,5,"NY","pooled_3",74.9885493687179,73.88,1.10854936871792,1.22888170288489
1983,5,"NC","pooled_3",75.0083501732223,73.93,1.07835017322226,1.16283909608848
1983,5,"ND","pooled_3",77.80448867678,77.19,0.614488676780013,0.377596333890851
1983,5,"OH","pooled_3",75.0577304689321,74.83,0.227730468932066,0.0518611664800186
1983,5,"OK","pooled_3",74.8578497279577,74.88,-0.0221502720422819,0.000490634551547096
1983,5,"OR","pooled_3",76.7137843076633,75.88,0.83378430766335,0.695196271705653
1983,5,"PA","pooled_3",75.3418046538562,74.74,0.601804653856206,0.362168841402988
1983,5,"RI","pooled_3",76.5646737458339,76.06,0.504673745833898,0.254695589734018
1983,5,"SC","pooled_3",73.9544786411516,73.03,0.924478641151595,0.854660757945499
1983,5,"SD","pooled_3",76.4726558915939,76.55,-0.0773441084060948,0.00598211110513375
1983,5,"TN","pooled_3",74.723991281715,73.95,0.773991281714956,0.59906250417076
1983,5,"TX","pooled_3",75.0814503402928,74.94,0.141450340292764,0.0200081987689386
1983,5,"UT","pooled_3",77.497854668924,77.24,0.257854668923983,0.0664890302858968
1983,5,"VT","pooled_3",76.2135162242764,76.37,-0.156483775723629,0.024487172064723
1983,5,"VA","pooled_3",75.3690614331644,74.83,0.53906143316442,0.290587228725279
1983,5,"WA","pooled_3",77.0765887513834,76.27,0.806588751383387,0.650585413858212
1983,5,"WV","pooled_3",74.455537123723,73.88,0.575537123723024,0.331242980783371
1983,5,"WI","pooled_3",76.9779353720639,76.51,0.46793537206392,0.218963512428599
1983,5,"WY","pooled_3",76.2028999104852,75.86,0.342899910485173,0.117580348610739
1983,6,"USA","pooled_3",75.6784689776304,75.13,0.548468977630392,0.300818219422928
1983,6,"AL","pooled_3",74.6260413880762,73.53,1.09604138807616,1.20130672437591
1983,6,"AK","pooled_3",74.8672934324258,75.01,-0.142706567574237,0.0203651644288203
1983,6,"AZ","pooled_3",76.9378000326698,75.93,1.00780003266978,1.0156609058492
1983,6,"AR","pooled_3",74.9705632415438,74.22,0.750563241543787,0.563345179556718
1983,6,"CA","pooled_3",76.3352287235138,75.43,0.905228723513744,0.819439041874323
1983,6,"CO","pooled_3",77.4825201044828,77.16,0.322520104482777,0.104019217795581
1983,6,"CT","pooled_3",77.0345167914167,76.47,0.564516791416722,0.31867920779143
1983,6,"DE","pooled_3",75.5254060642029,74.37,1.15540606420288,1.33496317319679
1983,6,"FL","pooled_3",76.0029604084597,75.41,0.592960408459732,0.351602046000732
1983,6,"GA","pooled_3",74.2394062670626,73.34,0.899406267062574,0.808931633231434
1983,6,"HI","pooled_3",79.0488883587204,78.18,0.868888358720412,0.754966979919851
1983,6,"ID","pooled_3",76.6657122414694,76.75,-0.0842877585305501,0.00710442623810433
1983,6,"IL","pooled_3",75.1348261780884,74.64,0.494826178088402,0.244852946521575
1983,6,"IN","pooled_3",75.4948439414756,75.33,0.164843941475638,0.0271735250412236
1983,6,"IA","pooled_3",77.3579042577028,77.07,0.287904257702834,0.08288886160342
1983,6,"KS","pooled_3",76.8154060177299,76.73,0.0854060177298521,0.00729418786447182
1983,6,"KY","pooled_3",74.3313346338471,74.05,0.281334633847067,0.079149176201863
1983,6,"LA","pooled_3",73.4774409053575,72.88,0.597440905357502,0.356935635394391
1983,6,"ME","pooled_3",76.4801041494694,76.21,0.27010414946939,0.0729562515605824
1983,6,"MD","pooled_3",75.2861959974317,74.54,0.746195997431712,0.556808466583108
1983,6,"MA","pooled_3",76.6313707290332,76.38,0.251370729033226,0.0631872434146957
1983,6,"MI","pooled_3",75.0478592531818,74.84,0.207859253181752,0.0432054691332757
1983,6,"MN","pooled_3",78.004529968203,77.84,0.164529968203027,0.0270701104368891
1983,6,"MS","pooled_3",73.8341811224843,72.85,0.984181122484259,0.968612481854375
1983,6,"MO","pooled_3",75.4706472193922,75.17,0.300647219392246,0.0903887505282895
1983,6,"MT","pooled_3",76.2947404604594,76.23,0.0647404604594328,0.00419132722049939
1983,6,"NE","pooled_3",77.1729519809741,76.83,0.342951980974078,0.117616061254044
1983,6,"NV","pooled_3",75.4629221074877,74.62,0.842922107487738,0.710517679291569
1983,6,"NH","pooled_3",76.8956361199408,76.52,0.37563611994085,0.141102494604217
1983,6,"NJ","pooled_3",75.5950080650554,75.02,0.575008065055414,0.330634274878771
1983,6,"NM","pooled_3",76.5547401924546,75.77,0.784740192454635,0.615817169653737
1983,6,"NY","pooled_3",75.1698171393238,74.22,0.949817139323827,0.902152598153297
1983,6,"NC","pooled_3",75.2214891158149,74.26,0.961489115814871,0.924461319830462
1983,6,"ND","pooled_3",78.0095812061173,77.75,0.259581206117332,0.0673824025693288
1983,6,"OH","pooled_3",75.2215596808188,75.23,-0.00844031918120436,7.12389878806062e-05
1983,6,"OK","pooled_3",74.9816631458445,75.12,-0.138336854155526,0.0191370852176472
1983,6,"OR","pooled_3",76.9154265378496,76.15,0.76542653784962,0.585877784844457
1983,6,"PA","pooled_3",75.5401438096468,75.08,0.460143809646837,0.211732325556305
1983,6,"RI","pooled_3",76.7676292249128,76.22,0.547629224912754,0.299897767978544
1983,6,"SC","pooled_3",74.207367844031,73.23,0.977367844030979,0.955247902545765
1983,6,"SD","pooled_3",76.6553545641256,76.69,-0.0346454358743813,0.00120030622692587
1983,6,"TN","pooled_3",74.897072542001,74.32,0.577072542000977,0.333012718731469
1983,6,"TX","pooled_3",75.2368497259169,74.96,0.27684972591689,0.0766457707402569
1983,6,"UT","pooled_3",77.6934758310524,77.55,0.143475831052413,0.0205853140961806
1983,6,"VT","pooled_3",76.4083332263701,76.42,-0.0116667736298979,0.00013611360693128
1983,6,"VA","pooled_3",75.5878918156922,75.22,0.36789181569219,0.135344388053296
1983,6,"WA","pooled_3",77.2856286367792,76.77,0.515628636779212,0.265872891066789
1983,6,"WV","pooled_3",74.6252998909742,74.01,0.615299890974185,0.378593955832844
1983,6,"WI","pooled_3",77.1710817456767,76.82,0.351081745676751,0.123258392147435
1983,6,"WY","pooled_3",76.4093317546864,75.96,0.449331754686426,0.201899025769583
1983,7,"USA","pooled_3",75.8639119161108,75.39,0.473911916110808,0.224592504231817
1983,7,"AL","pooled_3",74.8316290055533,73.66,1.17162900555331,1.37271452665385
1983,7,"AK","pooled_3",75.0669398543764,74.96,0.106939854376435,0.0114361324540531
1983,7,"AZ","pooled_3",77.1797915953418,76.23,0.949791595341836,0.902104074581989
1983,7,"AR","pooled_3",75.1191731872835,74.35,0.769173187283457,0.591627392035791
1983,7,"CA","pooled_3",76.5017360952162,75.82,0.681736095216209,0.464764103520644
1983,7,"CO","pooled_3",77.6952290453911,77.21,0.485229045391122,0.23544722649118
1983,7,"CT","pooled_3",77.2260686080143,77.12,0.106068608014255,0.0112505496060816
1983,7,"DE","pooled_3",75.7151233878555,75.03,0.685123387855484,0.469394056586576
1983,7,"FL","pooled_3",76.1856389265306,75.66,0.525638926530561,0.276296281084201
1983,7,"GA","pooled_3",74.4434619555598,73.78,0.663461955559839,0.440181766475286
1983,7,"HI","pooled_3",79.292162343365,78.16,1.13216234336504,1.28179157173382
1983,7,"ID","pooled_3",76.8464535265714,77.21,-0.363546473428599,0.132166038342371
1983,7,"IL","pooled_3",75.3142743966121,74.92,0.394274396612147,0.155452299823873
1983,7,"IN","pooled_3",75.6561976226266,75.4,0.25619762262663,0.0656372218395369
1983,7,"IA","pooled_3",77.53630889796,77.53,0.00630889796005363,3.98021934703688e-05
1983,7,"KS","pooled_3",76.9729159948313,76.95,0.0229159948313367,0.000525142819109849
1983,7,"KY","pooled_3",74.4778837136373,74.44,0.037883713637342,0.00143517575895613
1983,7,"LA","pooled_3",73.6482057553656,73.08,0.568205755365597,0.322857780430588
1983,7,"ME","pooled_3",76.6917934991879,76.57,0.12179349918793,0.0148336564444404
1983,7,"MD","pooled_3",75.4962940933142,74.87,0.6262940933142,0.392244291320256
1983,7,"MA","pooled_3",76.8196801809428,76.81,0.00968018094278023,9.37059030849654e-05
1983,7,"MI","pooled_3",75.2064221903576,75.14,0.066422190357585,0.00441190737189926
1983,7,"MN","pooled_3",78.2042781887666,77.84,0.36427818876659,0.132698598811068
1983,7,"MS","pooled_3",74.0279226178626,73.07,0.957922617862579,0.917615741812696
1983,7,"MO","pooled_3",75.632188700709,75.29,0.342188700708945,0.117093106892876
1983,7,"MT","pooled_3",76.5218733215293,76.36,0.161873321529299,0.0262029722229279
1983,7,"NE","pooled_3",77.3429631027976,76.91,0.432963102797558,0.187457048384089
1983,7,"NV","pooled_3",75.7072157547707,74.52,1.1872157547707,1.40948124837577
1983,7,"NH","pooled_3",77.1033608844266,76.95,0.153360884426576,0.0235195608721015
1983,7,"NJ","pooled_3",75.7773148101323,75.43,0.347314810132289,0.120627577337228
1983,7,"NM","pooled_3",76.7785192846366,76.02,0.758519284636563,0.575351505165563
1983,7,"NY","pooled_3",75.3510849099297,74.59,0.761084909929735,0.579250240122754
1983,7,"NC","pooled_3",75.4346280584075,74.7,0.73462805840748,0.539678384199545
1983,7,"ND","pooled_3",78.2146737354547,77.49,0.724673735454658,0.525152022857808
1983,7,"OH","pooled_3",75.3853888927055,75.32,0.0653888927055419,0.00427570728925688
1983,7,"OK","pooled_3",75.1054765637312,74.97,0.135476563731245,0.0183538993204262
1983,7,"OR","pooled_3",77.1170687680359,76.47,0.647068768035908,0.418697990567507
1983,7,"PA","pooled_3",75.7384829654375,75.42,0.318482965437468,0.101431399273844
1983,7,"RI","pooled_3",76.9705847039916,76.39,0.580584703991605,0.337078598509019
1983,7,"SC","pooled_3",74.4602570469104,73.62,0.840257046910367,0.70603190488253
1983,7,"SD","pooled_3",76.8380532366573,77.14,-0.30194676334267,0.0911718478931144
1983,7,"TN","pooled_3",75.070153802287,74.18,0.890153802286974,0.792373791725958
1983,7,"TX","pooled_3",75.392249111541,75.18,0.212249111540999,0.0450496853499433
1983,7,"UT","pooled_3",77.8890969931808,78,-0.110903006819157,0.01229947692153
1983,7,"VT","pooled_3",76.6031502284638,76.7,-0.0968497715361707,0.00937987824660846
1983,7,"VA","pooled_3",75.80672219822,75.33,0.47672219821996,0.227264054275671
1983,7,"WA","pooled_3",77.494668522175,76.79,0.704668522175027,0.496557726144336
1983,7,"WV","pooled_3",74.7950626582254,74.43,0.365062658225355,0.133270744430562
1983,7,"WI","pooled_3",77.3642281192896,76.87,0.494228119289559,0.244261433896495
1983,7,"WY","pooled_3",76.6157635988877,76.42,0.195763598887666,0.038323386649451
1983,8,"USA","pooled_3",76.0493548545912,75.54,0.509354854591223,0.259442367895646
1983,8,"AL","pooled_3",75.0372166230305,73.64,1.39721662303046,1.95221429167264
1983,8,"AK","pooled_3",75.2665862763271,75.42,-0.153413723672912,0.0235357706111887
1983,8,"AZ","pooled_3",77.4217831580139,76.37,1.05178315801389,1.10624781148167
1983,8,"AR","pooled_3",75.2677831330231,74.3,0.967783133023119,0.936604192564043
1983,8,"CA","pooled_3",76.6682434669187,76.07,0.59824346691866,0.357895245710858
1983,8,"CO","pooled_3",77.9079379862995,77.01,0.897937986299453,0.806292627239517
1983,8,"CT","pooled_3",77.4176204246118,77.19,0.2276204246118,0.0518110577004561
1983,8,"DE","pooled_3",75.9048407115081,75.1,0.804840711508092,0.647768570900852
1983,8,"FL","pooled_3",76.3683174446014,75.96,0.408317444601394,0.166723135565813
1983,8,"GA","pooled_3",74.6475176440571,73.99,0.657517644057108,0.43232945224641
1983,8,"HI","pooled_3",79.5354363280097,78.66,0.875436328009656,0.766388764399029
1983,8,"ID","pooled_3",77.0271948116733,77.19,-0.162805188326658,0.0265055293460786
1983,8,"IL","pooled_3",75.4937226151359,74.95,0.543722615135891,0.295634282210213
1983,8,"IN","pooled_3",75.8175513037776,75.45,0.367551303777631,0.135093960908637
1983,8,"IA","pooled_3",77.7147135382173,77.35,0.364713538217288,0.133015964958973
1983,8,"KS","pooled_3",77.1304259719328,76.73,0.400425971932819,0.160340958998343
1983,8,"KY","pooled_3",74.6244327934276,74.46,0.164432793427622,0.027038143554411
1983,8,"LA","pooled_3",73.8189706053737,73.1,0.718970605373698,0.516918731391422
1983,8,"ME","pooled_3",76.9034828489065,76.59,0.31348284890646,0.0982714965585106
1983,8,"MD","pooled_3",75.7063921891967,75.14,0.566392189196691,0.32080011198302
1983,8,"MA","pooled_3",77.0079896328523,77.04,-0.032010367147663,0.00102466360492818
1983,8,"MI","pooled_3",75.3649851275334,75.18,0.184985127533409,0.0342194974085516
1983,8,"MN","pooled_3",78.4040264093302,77.87,0.534026409330153,0.285184205862056
1983,8,"MS","pooled_3",74.2216641132409,73.07,1.1516641132409,1.32633022972694
1983,8,"MO","pooled_3",75.7937301820257,75.25,0.543730182025655,0.295642510845652
1983,8,"MT","pooled_3",76.7490061825992,76.47,0.279006182599161,0.0778444499285566
1983,8,"NE","pooled_3",77.512974224621,77.17,0.342974224621031,0.117631318754397
1983,8,"NV","pooled_3",75.9515094020537,74.53,1.42150940205366,2.02068898012695
1983,8,"NH","pooled_3",77.3110856489123,77.24,0.071085648912316,0.00505316948128505
1983,8,"NJ","pooled_3",75.9596215552092,75.64,0.319621555209181,0.102157938554336
1983,8,"NM","pooled_3",77.0022983768185,75.83,1.17229837681849,1.37428348429126
1983,8,"NY","pooled_3",75.5323526805357,74.82,0.712352680535659,0.507446341466339
1983,8,"NC","pooled_3",75.6477670010001,74.76,0.887767001000086,0.788130248064686
1983,8,"ND","pooled_3",78.419766264792,77.83,0.589766264791976,0.347824247086679
1983,8,"OH","pooled_3",75.5492181045923,75.39,0.15921810459227,0.025350404829955
1983,8,"OK","pooled_3",75.229289981618,75.1,0.129289981618015,0.0167158993467867
1983,8,"OR","pooled_3",77.3187109982222,76.91,0.40871099822219,0.167044680067779
1983,8,"PA","pooled_3",75.9368221212281,75.61,0.326822121228105,0.106812698924038
1983,8,"RI","pooled_3",77.1735401830705,76.87,0.303540183070453,0.0921366427384441
1983,8,"SC","pooled_3",74.7131462497898,73.88,0.833146249789763,0.694132673538747
1983,8,"SD","pooled_3",77.020751909189,77.01,0.0107519091890396,0.000115603551209353
1983,8,"TN","pooled_3",75.243235062573,74.5,0.743235062572992,0.55239835823788
1983,8,"TX","pooled_3",75.5476484971651,75.38,0.167648497165132,0.0281060186017273
1983,8,"UT","pooled_3",78.0847181553093,77.94,0.144718155309278,0.0209433444761202
1983,8,"VT","pooled_3",76.7979672305576,77.25,-0.45203276944244,0.204333624649802
1983,8,"VA","pooled_3",76.0255525807477,75.4,0.625552580747723,0.391316031280136
1983,8,"WA","pooled_3",77.7037084075709,77.17,0.533708407570856,0.284844664311819
1983,8,"WV","pooled_3",74.9648254254765,74.21,0.75482542547654,0.569761422945839
1983,8,"WI","pooled_3",77.5573744929024,77.04,0.517374492902377,0.267676365905992
1983,8,"WY","pooled_3",76.8221954430889,76.67,0.152195443088914,0.0231634528970308
1983,9,"USA","pooled_3",76.2347977930716,75.8,0.434797793071652,0.18904912085998
1983,9,"AL","pooled_3",75.2428042405076,74.2,1.04280424050761,1.08744068402065
1983,9,"AK","pooled_3",75.4662326982778,75.39,0.0762326982777495,0.00581142428670639
1983,9,"AZ","pooled_3",77.663774720686,76.32,1.34377472068596,1.80573049995462
1983,9,"AR","pooled_3",75.4163930787628,74.6,0.816393078762786,0.666497659051781
1983,9,"CA","pooled_3",76.8347508386211,76.32,0.514750838621111,0.264968425861138
1983,9,"CO","pooled_3",78.1206469272078,77.53,0.5906469272078,0.348863792620016
1983,9,"CT","pooled_3",77.6091722412093,77.32,0.289172241209343,0.0836205850860344
1983,9,"DE","pooled_3",76.0945580351607,75.49,0.604558035160693,0.365490417877358
1983,9,"FL","pooled_3",76.5509959626722,76.16,0.390995962672221,0.152877842825977
1983,9,"GA","pooled_3",74.8515733325544,74.35,0.501573332554372,0.251575807929699
1983,9,"HI","pooled_3",79.7787103126543,78.74,1.03871031265427,1.07891911361434
1983,9,"ID","pooled_3",77.2079360967753,77.36,-0.152063903224715,0.0231234306639354
1983,9,"IL","pooled_3",75.6731708336596,75.41,0.263170833659643,0.0692588876891116
1983,9,"IN","pooled_3",75.9789049849286,75.79,0.188904984928627,0.0356850933308846
1983,9,"IA","pooled_3",77.8931181784745,77.87,0.0231181784745047,0.000534450175979053
1983,9,"KS","pooled_3",77.2879359490343,77.22,0.0679359490343074,0.00461529317119202
1983,9,"KY","pooled_3",74.7709818732179,74.84,-0.0690181267821117,0.00476350182451165
1983,9,"LA","pooled_3",73.9897354553818,73.52,0.469735455381795,0.220651398042742
1983,9,"ME","pooled_3",77.115172198625,77.01,0.105172198624999,0.0110611913636162
1983,9,"MD","pooled_3",75.9164902850792,75.25,0.666490285079178,0.444209300104923
1983,9,"MA","pooled_3",77.1962990847619,76.95,0.246299084761901,0.0606632391545501
1983,9,"MI","pooled_3",75.5235480647092,75.59,-0.0664519352907575,0.00441585970388703
1983,9,"MN","pooled_3",78.6037746298937,78.15,0.453774629893715,0.205911414735178
1983,9,"MS","pooled_3",74.4154056086192,73.22,1.19540560861921,1.42899456911827
1983,9,"MO","pooled_3",75.9552716633424,75.51,0.445271663342353,0.198266854175666
1983,9,"MT","pooled_3",76.976139043669,76.63,0.346139043669027,0.119812237552108
1983,9,"NE","pooled_3",77.6829853464445,77.48,0.202985346444507,0.0412030508711965
1983,9,"NV","pooled_3",76.1958030493366,75.13,1.06580304933662,1.13593613997524
1983,9,"NH","pooled_3",77.518810413398,77.59,-0.0711895866019603,0.005067957240558
1983,9,"NJ","pooled_3",76.1419283002861,75.79,0.351928300286062,0.123853528542236
1983,9,"NM","pooled_3",77.2260774690004,76.38,0.84607746900042,0.715847083550157
1983,9,"NY","pooled_3",75.7136204511416,75.1,0.613620451141571,0.376530058059185
1983,9,"NC","pooled_3",75.8609059435927,75,0.860905943592698,0.741159043713234
1983,9,"ND","pooled_3",78.6248587941293,77.95,0.674858794129293,0.455434392013643
1983,9,"OH","pooled_3",75.713047316479,75.73,-0.0169526835209979,0.000287393478563113
1983,9,"OK","pooled_3",75.3531033995048,75.25,0.103103399504775,0.0106303109894412
1983,9,"OR","pooled_3",77.5203532284085,76.99,0.530353228408472,0.281274546883289
1983,9,"PA","pooled_3",76.1351612770187,75.73,0.405161277018735,0.164155660395452
1983,9,"RI","pooled_3",77.3764956621493,77.01,0.366495662149305,0.134319070374257
1983,9,"SC","pooled_3",74.9660354526691,74.09,0.876035452669143,0.76743811433323
1983,9,"SD","pooled_3",77.2034505817208,76.93,0.273450581720752,0.0747752206434177
1983,9,"TN","pooled_3",75.416316322859,74.74,0.676316322859009,0.457403768565531
1983,9,"TX","pooled_3",75.7030478827892,75.53,0.173047882789248,0.0299455697378414
1983,9,"UT","pooled_3",78.2803393174377,78.27,0.0103393174377118,0.000106901485077771
1983,9,"VT","pooled_3",76.9927842326513,76.85,0.142784232651294,0.020387337093819
1983,9,"VA","pooled_3",76.2443829632755,75.79,0.454382963275492,0.206463877315017
1983,9,"WA","pooled_3",77.9127482929667,77.19,0.722748292966685,0.522365094986257
1983,9,"WV","pooled_3",75.1345881927277,74.45,0.684588192727702,0.468660993622181
1983,9,"WI","pooled_3",77.7505208665152,77.57,0.180520866515209,0.032587783247402
1983,9,"WY","pooled_3",77.0286272872902,76.44,0.588627287290166,0.346482083342579
1983,10,"USA","pooled_3",76.4202407315521,75.59,0.830240731552067,0.689299672328111
1983,10,"AL","pooled_3",75.4483918579848,73.83,1.61839185798476,2.61919220599137
1983,10,"AK","pooled_3",75.6658791202284,75.54,0.125879120228404,0.0158455529094771
1983,10,"AZ","pooled_3",77.905766283358,76.07,1.83576628335801,3.37003784711409
1983,10,"AR","pooled_3",75.5650030245024,74.17,1.39500302450244,1.94603343837097
1983,10,"CA","pooled_3",77.0012582103236,76.25,0.751258210323556,0.564388898578552
1983,10,"CO","pooled_3",78.3333558681161,77.27,1.06335586811615,1.13072570225705
1983,10,"CT","pooled_3",77.8007240578069,77.08,0.720724057806876,0.51944316750161
1983,10,"DE","pooled_3",76.2842753588133,75.42,0.864275358813288,0.746971895851837
1983,10,"FL","pooled_3",76.733674480743,75.88,0.853674480743052,0.72876011907192
1983,10,"GA","pooled_3",75.0556290210516,74.06,0.995629021051627,0.991277147560222
1983,10,"HI","pooled_3",80.0219842972989,78.62,1.40198429729888,1.96555996987264
1983,10,"ID","pooled_3",77.3886773818772,77.17,0.218677381877228,0.047819797344679
1983,10,"IL","pooled_3",75.8526190521834,75.08,0.772619052183387,0.596940199796755
1983,10,"IN","pooled_3",76.1402586660796,75.51,0.630258666079627,0.39722598616847
1983,10,"IA","pooled_3",78.0715228187317,77.58,0.491522818731738,0.241594681333993
1983,10,"KS","pooled_3",77.4454459261358,76.79,0.655445926135783,0.429609362087995
1983,10,"KY","pooled_3",74.9175309530082,74.52,0.397530953008172,0.158030858599585
1983,10,"LA","pooled_3",74.1605003053899,73.02,1.14050030538989,1.30074094659444
1983,10,"ME","pooled_3",77.3268615483435,76.68,0.646861548343537,0.418429862725398
1983,10,"MD","pooled_3",76.1265883809617,75.04,1.08658838096166,1.18067430964088
1983,10,"MA","pooled_3",77.3846085366715,76.88,0.504608536671469,0.254629775281721
1983,10,"MI","pooled_3",75.6821110018851,75.35,0.332111001885082,0.110297717573113
1983,10,"MN","pooled_3",78.8035228504573,78,0.803522850457284,0.645648971206999
1983,10,"MS","pooled_3",74.6091471039975,72.95,1.65914710399753,2.75276911270338
1983,10,"MO","pooled_3",76.1168131446591,75.18,0.936813144659055,0.877618868005988
1983,10,"MT","pooled_3",77.2032719047389,76.41,0.793271904738887,0.629280314848062
1983,10,"NE","pooled_3",77.852996468268,77.14,0.712996468267988,0.508363963762624
1983,10,"NV","pooled_3",76.4400966966196,74.9,1.54009669661957,2.37189783493851
1983,10,"NH","pooled_3",77.7265351778838,77.53,0.196535177883774,0.0386260761458068
1983,10,"NJ","pooled_3",76.324235045363,75.71,0.61423504536296,0.377284690952038
1983,10,"NM","pooled_3",77.4498565611823,76.14,1.30985656118234,1.71572421087243
1983,10,"NY","pooled_3",75.8948882217475,74.97,0.92488822174748,0.855418222727216
1983,10,"NC","pooled_3",76.0740448861853,74.79,1.2840448861853,1.64877126973862
1983,10,"ND","pooled_3",78.8299513234666,77.95,0.879951323466614,0.774314331670645
1983,10,"OH","pooled_3",75.8768765283657,75.62,0.256876528365737,0.0659855508252333
